"product_name_en","product_name_hi","short_name_hi","short_name_en","catalogues","pack_type","mrp","product_cost","brand_discount_type","brand_discount_value","cm_discount_type","original_cm_discount_value","cm_discount_value","marketer","brand_name","fulfillment_model","source","jit_source","super_category","primary_category","sub_category","product_type","ean_code","hsn_code","product_gst","shelf_life_days","original_moq","moq","item_size","delivery_days","lead_days","variant_identifier","discount_type","variant_grammage_unit","variant_grammage","brand_name_hi","variant_identifier_hi","product_images","variant_priority","product_description_md_en","product_description_md_hi","variant_grammage_value","vendor_product_id","is_combo","economic_segment","brand_categorisation","product_weight","return_window_days","replacement_window_days","country_of_origin"
"Classy Women Saree","Classy Women Saree","Classy Women Saree","Classy Women Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","42jy5-Free Size","","","365","3","3","","","","Classy Women Saree C-42jy5","flat_off","","","","Classy Women Saree C-42jy5","https://images.meesho.com/images/products/6837629/45ea7_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Aagam Drishya Sarees","Aagam Drishya Sarees","Aagam Drishya Sarees","Aagam Drishya Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3htqn-Free Size","","","365","3","3","","","","Aagam Drishya Sarees A-3htqn","flat_off","","","","Aagam Drishya Sarees A-3htqn","https://images.meesho.com/images/products/5870543/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Kanjeevaram silk saree, all over jacquared work,designer pallu and border, jacqured blouse, size 6.3m","Kanjeevaram silk saree, all over jacquared work,designer pallu and border, jacqured blouse, size 6.3m","Kanjeevaram silk saree, all over jacquared work,designer pallu and border, jacqured blouse, size 6.3m","Kanjeevaram silk saree, all over jacquared work,designer pallu and border, jacqured blouse, size 6.3m","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","955rd-Free Size","","","365","3","3","","","","Kanjeevaram silk saree, all over jacquared work,designer pallu and border, jacqured blouse, size 6.3m K-955rd","flat_off","","","","Kanjeevaram silk saree, all over jacquared work,designer pallu and border, jacqured blouse, size 6.3m K-955rd","https://images.meesho.com/images/products/15357289/47f44_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Kanjeevaram silk zari woven saree with blouse","Kanjeevaram silk zari woven saree with blouse","Kanjeevaram silk zari woven saree with blouse","Kanjeevaram silk zari woven saree with blouse","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","hchit-Free Size","","","365","3","3","","","","Kanjeevaram silk zari woven saree with blouse K-hchit","flat_off","","","","Kanjeevaram silk zari woven saree with blouse K-hchit","https://images.meesho.com/images/products/29136053/7eebb_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Super Net satin border saree","Super Net satin border saree","Super Net satin border saree","Super Net satin border saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","9ad27-Free Size","","","365","3","3","","","","Super Net satin border saree S-9ad27","flat_off","","","","Super Net satin border saree S-9ad27","https://images.meesho.com/images/products/15600031/81f37_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"cotton SAREE WITH Embroidery WORK AND jacquared blouse piece","cotton SAREE WITH Embroidery WORK AND jacquared blouse piece","cotton SAREE WITH Embroidery WORK AND jacquared blouse piece","cotton SAREE WITH Embroidery WORK AND jacquared blouse piece","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","rmurv-Free Size","","","365","3","3","","","","cotton SAREE WITH Embroidery WORK AND jacquared blouse piece C-rmurv","flat_off","","","","cotton SAREE WITH Embroidery WORK AND jacquared blouse piece C-rmurv","https://images.meesho.com/images/products/46415947/wzkjy_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Maharshtrian Khan Silk Jacquared Saree With Nath Pallu and Sarasvati Design","Maharshtrian Khan Silk Jacquared Saree With Nath Pallu and Sarasvati Design","Maharshtrian Khan Silk Jacquared Saree With Nath Pallu and Sarasvati Design","Maharshtrian Khan Silk Jacquared Saree With Nath Pallu and Sarasvati Design","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","mzg5c-Free Size","","","365","3","3","","","","Maharshtrian Khan Silk Jacquared Saree With Nath Pallu and Sarasvati Design M-mzg5c","flat_off","","","","Maharshtrian Khan Silk Jacquared Saree With Nath Pallu and Sarasvati Design M-mzg5c","https://images.meesho.com/images/products/38605440/bgtd2_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Kanjivaram Silk","Kanjivaram Silk","Kanjivaram Silk","Kanjivaram Silk","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","48840-Free Size","","","365","3","3","","","","Kanjivaram Silk K-48840","flat_off","","","","Kanjivaram Silk K-48840","https://images.meesho.com/images/products/7102224/f9ba6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Beautiful Cotton Silk Saree","Beautiful Cotton Silk Saree","Beautiful Cotton Silk Saree","Beautiful Cotton Silk Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5qc61-Free Size","","","365","3","3","","","","Beautiful Cotton Silk Saree B-5qc61","flat_off","","","","Beautiful Cotton Silk Saree B-5qc61","https://images.meesho.com/images/products/9626905/0da34_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Lilen silk saree with meenakari work","Lilen silk saree with meenakari work","Lilen silk saree with meenakari work","Lilen silk saree with meenakari work","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","avifn-Free Size","","","365","3","3","","","","Lilen silk saree with meenakari work L-avifn","flat_off","","","","Lilen silk saree with meenakari work L-avifn","https://images.meesho.com/images/products/18266387/8c446_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Women'S Saree ","Trendy Women'S Saree ","Trendy Women'S Saree ","Trendy Women'S Saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","491q1-Free Size","","","365","3","3","","","","Trendy Women'S Saree  T-491q1","flat_off","","","","Trendy Women'S Saree  T-491q1","https://images.meesho.com/images/products/7140601/41890_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Kalnjeevaram silk saree with zari woven work","Kalnjeevaram silk saree with zari woven work","Kalnjeevaram silk saree with zari woven work","Kalnjeevaram silk saree with zari woven work","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","at16y-Free Size","","","365","3","3","","","","Kalnjeevaram silk saree with zari woven work K-at16y","flat_off","","","","Kalnjeevaram silk saree with zari woven work K-at16y","https://images.meesho.com/images/products/18150730/5a67a_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Chitrarekha Superior Sarees","Chitrarekha Superior Sarees","Chitrarekha Superior Sarees","Chitrarekha Superior Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5aabj-Free Size","","","365","3","3","","","","Chitrarekha Superior Sarees C-5aabj","flat_off","","","","Chitrarekha Superior Sarees C-5aabj","https://images.meesho.com/images/products/8878015/0c09f_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"kanjivaram silk woven zari border work saree  with running blouse piece","kanjivaram silk woven zari border work saree  with running blouse piece","kanjivaram silk woven zari border work saree  with running blouse piece","kanjivaram silk woven zari border work saree  with running blouse piece","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","4l1sc-Free Size","","","365","3","3","","","","kanjivaram silk woven zari border work saree  with running blouse piece K-4l1sc","flat_off","","","","kanjivaram silk woven zari border work saree  with running blouse piece K-4l1sc","https://images.meesho.com/images/products/7700556/a080e_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Sana Silk Women Sarees","Trendy Sana Silk Women Sarees","Trendy Sana Silk Women Sarees","Trendy Sana Silk Women Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","25ii1-Free Size","","","365","3","3","","","","Trendy Sana Silk Women Sarees T-25ii1","flat_off","","","","Trendy Sana Silk Women Sarees T-25ii1","https://images.meesho.com/images/products/3616489/2_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Sana Silk Women Saree","Sana Silk Women Saree","Sana Silk Women Saree","Sana Silk Women Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","584ts-Free Size","","","365","3","3","","","","Sana Silk Women Saree S-584ts","flat_off","","","","Sana Silk Women Saree S-584ts","https://images.meesho.com/images/products/8777584/c4f65_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Myra Pretty Cotton Sarees ","Myra Pretty Cotton Sarees ","Myra Pretty Cotton Sarees ","Myra Pretty Cotton Sarees ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","34k6m-Free Size","","","365","3","3","","","","Myra Pretty Cotton Sarees  M-34k6m","flat_off","","","","Myra Pretty Cotton Sarees  M-34k6m","https://images.meesho.com/images/products/5251630/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Beautiful ELEGANCE SILK SAREE","Beautiful ELEGANCE SILK SAREE","Beautiful ELEGANCE SILK SAREE","Beautiful ELEGANCE SILK SAREE","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3xcwy-Free Size","","","365","3","3","","","","Beautiful ELEGANCE SILK SAREE B-3xcwy","flat_off","","","","Beautiful ELEGANCE SILK SAREE B-3xcwy","https://images.meesho.com/images/products/6595234/0a3e6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Nylone Silk shibori design dyed saree","Nylone Silk shibori design dyed saree","Nylone Silk shibori design dyed saree","Nylone Silk shibori design dyed saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","fakbp-Free Size","","","365","3","3","","","","Nylone Silk shibori design dyed saree N-fakbp","flat_off","","","","Nylone Silk shibori design dyed saree N-fakbp","https://images.meesho.com/images/products/25687141/72d91_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"kanjeevaram silk self design zari woven saree","kanjeevaram silk self design zari woven saree","kanjeevaram silk self design zari woven saree","kanjeevaram silk self design zari woven saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","a6r5r-Free Size","","","365","3","3","","","","kanjeevaram silk self design zari woven saree K-a6r5r","flat_off","","","","kanjeevaram silk self design zari woven saree K-a6r5r","https://images.meesho.com/images/products/17111295/8e675_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Mia Marvellous Super Net Silk Women's Sarees","Mia Marvellous Super Net Silk Women's Sarees","Mia Marvellous Super Net Silk Women's Sarees","Mia Marvellous Super Net Silk Women's Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","23s6a-Free Size","","","365","3","3","","","","Mia Marvellous Super Net Silk Women's Sarees M-23s6a","flat_off","","","","Mia Marvellous Super Net Silk Women's Sarees M-23s6a","https://images.meesho.com/images/products/3535714/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
" Silk woven zari border saree  with blouse piece"," Silk woven zari border saree  with blouse piece"," Silk woven zari border saree  with blouse piece"," Silk woven zari border saree  with blouse piece","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","41ozn-Free Size","","","365","3","3","","",""," Silk woven zari border saree  with blouse piece  -41ozn","flat_off","","",""," Silk woven zari border saree  with blouse piece  -41ozn","https://images.meesho.com/images/products/6797507/5e96c_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Attractive Eva Women's Saree","Trendy Attractive Eva Women's Saree","Trendy Attractive Eva Women's Saree","Trendy Attractive Eva Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5mi8u-Free Size","","","365","3","3","","","","Trendy Attractive Eva Women's Saree T-5mi8u","flat_off","","","","Trendy Attractive Eva Women's Saree T-5mi8u","https://images.meesho.com/images/products/9448158/f1654_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Stylish Women's Banarsi Silk Jacquard Saree","Stylish Women's Banarsi Silk Jacquard Saree","Stylish Women's Banarsi Silk Jacquard Saree","Stylish Women's Banarsi Silk Jacquard Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5mhsp-Free Size","","","365","3","3","","","","Stylish Women's Banarsi Silk Jacquard Saree S-5mhsp","flat_off","","","","Stylish Women's Banarsi Silk Jacquard Saree S-5mhsp","https://images.meesho.com/images/products/9447577/fd4a7_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Beautiful ELEGANCE SILK SAREE","Beautiful ELEGANCE SILK SAREE","Beautiful ELEGANCE SILK SAREE","Beautiful ELEGANCE SILK SAREE","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3xcwy-Free Size","","","365","3","3","","","","Beautiful ELEGANCE SILK SAREE B-3xcwy","flat_off","","","","Beautiful ELEGANCE SILK SAREE B-3xcwy","https://images.meesho.com/images/products/6595234/0a3e6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Cotton silk saree with border work","Cotton silk saree with border work","Cotton silk saree with border work","Cotton silk saree with border work","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","b0rdu-Free Size","","","365","3","3","","","","Cotton silk saree with border work C-b0rdu","flat_off","","","","Cotton silk saree with border work C-b0rdu","https://images.meesho.com/images/products/18511266/2ee3f_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Eva TrendyKanjeevaram Silk Women's Sarees","Eva TrendyKanjeevaram Silk Women's Sarees","Eva TrendyKanjeevaram Silk Women's Sarees","Eva TrendyKanjeevaram Silk Women's Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","1wlbd-Free Size","","","365","3","3","","","","Eva TrendyKanjeevaram Silk Women's Sarees E-1wlbd","flat_off","","","","Eva TrendyKanjeevaram Silk Women's Sarees E-1wlbd","https://images.meesho.com/images/products/3200233/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","kanjivaram silk woven zari border work saree  with blouse piece","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3z5p3-Free Size","","","365","3","3","","","","kanjivaram silk woven zari border work saree  with blouse piece K-3z5p3","flat_off","","","","kanjivaram silk woven zari border work saree  with blouse piece K-3z5p3","https://images.meesho.com/images/products/6679191/e5fde_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Kora muslin silk saree with contrast border","Kora muslin silk saree with contrast border","Kora muslin silk saree with contrast border","Kora muslin silk saree with contrast border","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","als66-Free Size","","","365","3","3","","","","Kora muslin silk saree with contrast border K-als66","flat_off","","","","Kora muslin silk saree with contrast border K-als66","https://images.meesho.com/images/products/17812446/851de_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Super Net satin border saree","Super Net satin border saree","Super Net satin border saree","Super Net satin border saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","99viw-Free Size","","","365","3","3","","","","Super Net satin border saree S-99viw","flat_off","","","","Super Net satin border saree S-99viw","https://images.meesho.com/images/products/15577304/c20f0_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Designer Sana Silk Women's Saree","Designer Sana Silk Women's Saree","Designer Sana Silk Women's Saree","Designer Sana Silk Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","1qgao-Free Size","","","365","3","3","","","","Designer Sana Silk Women's Saree D-1qgao","flat_off","","","","Designer Sana Silk Women's Saree D-1qgao","https://images.meesho.com/images/products/2913792/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Kanjeevaram silk saree, all over work, zari border size 6.3m","Kanjeevaram silk saree, all over work, zari border size 6.3m","Kanjeevaram silk saree, all over work, zari border size 6.3m","Kanjeevaram silk saree, all over work, zari border size 6.3m","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","957gh-Free Size","","","365","3","3","","","","Kanjeevaram silk saree, all over work, zari border size 6.3m K-957gh","flat_off","","","","Kanjeevaram silk saree, all over work, zari border size 6.3m K-957gh","https://images.meesho.com/images/products/15359489/5b2eb_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Stylish Cotto Silk Women's Saree","Trendy Stylish Cotto Silk Women's Saree","Trendy Stylish Cotto Silk Women's Saree","Trendy Stylish Cotto Silk Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3a22o-Free Size","","","365","3","3","","","","Trendy Stylish Cotto Silk Women's Saree T-3a22o","flat_off","","","","Trendy Stylish Cotto Silk Women's Saree T-3a22o","https://images.meesho.com/images/products/5508096/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Women'S Saree ","Trendy Women'S Saree ","Trendy Women'S Saree ","Trendy Women'S Saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","491q1-Free Size","","","365","3","3","","","","Trendy Women'S Saree  T-491q1","flat_off","","","","Trendy Women'S Saree  T-491q1","https://images.meesho.com/images/products/7140601/41890_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Aakarsha Pretty Saree","Aakarsha Pretty Saree","Aakarsha Pretty Saree","Aakarsha Pretty Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","43pbf-Free Size","","","365","3","3","","","","Aakarsha Pretty Saree A-43pbf","flat_off","","","","Aakarsha Pretty Saree A-43pbf","https://images.meesho.com/images/products/6891243/a60f1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"KANJEEVARAM COTTON SILK SAREE WITH ZARI WORK  saree","KANJEEVARAM COTTON SILK SAREE WITH ZARI WORK  saree","KANJEEVARAM COTTON SILK SAREE WITH ZARI WORK  saree","KANJEEVARAM COTTON SILK SAREE WITH ZARI WORK  saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","arpm1-Free Size","","","365","3","3","","","","KANJEEVARAM COTTON SILK SAREE WITH ZARI WORK  saree K-arpm1","flat_off","","","","KANJEEVARAM COTTON SILK SAREE WITH ZARI WORK  saree K-arpm1","https://images.meesho.com/images/products/18089065/d5e2b_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
